subject,mission,mode,HR,HRV,nav,tank,space,trees,nbAOI1,nbAOI2,nbAOI3,nbAOI4,nbAOI5,durAOI1,durAOI2,durAOI3,durAOI4,durAOI5,tank_local_score,HRnorm,label
33.0,3.0,1.0,70.6880301602262,-0.011970050103073013,0.0,21.0,0.0,0.0,0.0,42.0,4.0,0.0,4.0,0.0,6694.871000000001,451.84,0.0,363.917,12.905,1.6811294701571882,1.0
33.0,3.0,0.0,70.72135785007072,-0.018688634954109055,6.0,12.0,0.0,0.0,0.0,40.0,4.0,1.0,5.0,0.0,6235.507000000001,639.95,99.898,675.825,-1.4519999999999982,1.7144571600017002,1.0
33.0,3.0,1.0,70.15720410549565,-0.01795933265311525,0.0,24.0,0.0,0.0,0.0,37.0,4.0,2.0,7.0,0.0,5559.664000000001,399.98800000000006,419.962,943.562,8.381000000000009,1.1503034154266345,1.0
33.0,3.0,0.0,73.25112928824319,-0.011733596919885365,23.0,5.0,1.0,1.0,0.0,8.0,26.0,9.0,4.0,0.0,1143.749,3831.343,975.914,515.894,11.714,4.244228598174189,1.0
33.0,3.0,0.0,76.6871165644172,0.002592330256384445,26.0,3.0,1.0,1.0,0.0,16.0,27.0,1.0,2.0,0.0,2299.664,3579.3520000000008,160.0,347.94,-1.5560000000000116,7.680215874348163,1.0
33.0,3.0,1.0,72.4112961622013,0.02020818566332297,9.0,4.0,0.0,0.0,0.0,18.0,12.0,14.0,2.0,0.0,3411.344,1955.778,1707.757,203.982,-2.444999999999993,3.4043954721322787,1.0
33.0,3.0,0.0,70.69635913750443,-0.01226117844146218,11.0,11.0,0.0,0.0,0.0,29.0,10.0,6.0,1.0,0.0,5239.385,1279.895,856.018,251.96,-30.261000000000006,1.6894584474353993,1.0
33.0,3.0,0.0,70.48872180451126,-0.00806022806669802,8.0,19.0,0.0,0.0,0.0,16.0,8.0,16.0,8.0,0.0,2503.408,995.891,2031.823,1039.8010000000002,-29.85717,1.4818211144422548,1.0
33.0,3.0,1.0,72.58649891120251,0.002386397828522985,14.0,7.0,0.0,0.0,0.0,24.0,12.0,4.0,4.0,0.0,3871.533,1703.8290000000004,443.98800000000006,540.11,0.0,3.5795982211334945,1.0
33.0,3.0,0.0,69.6684298800155,-0.0068222885503471465,24.0,2.0,1.0,1.0,0.0,11.0,14.0,18.0,8.0,0.0,1827.6629999999998,1843.565,2695.6609999999996,1063.853,0.0,0.6615291899464779,1.0
33.0,3.0,1.0,66.83995544002971,0.023347671029692933,11.0,7.0,0.0,0.0,0.0,24.0,6.0,6.0,3.0,0.0,4323.1720000000005,1015.7,795.9630000000001,456.02,16.286170000000002,-2.166945250039319,1.0
33.0,3.0,0.0,69.8730639338535,-0.010331000908212734,6.0,15.0,1.0,1.0,0.0,33.0,9.0,3.0,0.0,0.0,4883.567,1643.7900000000004,339.869,0.0,10.666999999999994,0.8661632437844844,1.0
33.0,3.0,0.0,73.49338559529642,0.0013339732132826231,27.0,3.0,1.0,1.0,0.0,13.0,18.0,12.0,6.0,0.0,1655.582,2215.621,1651.8929999999998,727.8660000000001,-2.1109999999999967,4.4864849052274005,1.0
33.0,3.0,1.0,75.48224769359798,-0.01067796529518418,10.0,4.0,1.0,1.0,0.0,14.0,21.0,9.0,4.0,0.0,2027.665,2635.4260000000004,1331.69,583.94,-1.0000000000000036,6.475347003528968,1.0
33.0,3.0,0.0,73.42143906020557,-0.008060228066698049,21.0,0.0,1.0,1.0,0.0,16.0,15.0,10.0,7.0,0.0,2035.826,1955.69,1455.6,812.0120000000002,0.0,4.414538370136555,1.0
33.0,3.0,0.0,67.87330316742081,0.01382261724944326,31.0,11.0,0.0,0.0,0.0,27.0,10.0,4.0,0.0,0.0,4555.2570000000005,1359.5279999999998,452.091,0.0,16.570999999999998,-1.1335975226482022,1.0
33.0,3.0,1.0,70.66305499941114,0.01285485627345244,8.0,19.0,0.0,0.0,0.0,26.0,6.0,3.0,11.0,0.0,4214.887,907.686,435.97,1251.902,20.999999999999996,1.6561543093421278,1.0
33.0,3.0,1.0,73.47538574577517,-0.015137693444194997,4.0,20.0,0.0,0.0,0.0,32.0,9.0,5.0,2.0,0.0,4691.508,1435.655,947.832,435.98,16.715000000000018,4.468485055706154,1.0
33.0,3.0,0.0,70.24938531787848,-0.008455929218947562,13.0,5.0,1.0,1.0,0.0,21.0,16.0,4.0,2.0,0.0,3247.449,2175.731,583.95,343.88,-5.159000000000006,1.2424846278094606,1.0
33.0,3.0,0.0,71.03954534690978,-0.008643166597755339,22.0,5.0,0.0,0.0,0.0,20.0,15.0,3.0,4.0,0.0,2999.4240000000004,2151.601,343.949,583.972,-62.77799999999999,2.032644656840759,1.0
33.0,3.0,0.0,71.53928699177298,-0.015005528523560897,37.0,0.0,0.0,0.0,3.0,6.0,20.0,3.0,8.0,487.97,871.9780000000002,3439.297,420.00199999999995,963.985,0.0,2.5323863017039656,1.0
33.0,3.0,1.0,75.10326699211416,-0.011310385608338469,9.0,3.0,0.0,0.0,2.0,18.0,3.0,6.0,3.0,416.0,2695.403,307.999,547.993,463.925,-1.333000000000002,6.0963663020451415,1.0
33.0,3.0,1.0,74.719800747198,-0.0053338518709995,0.0,4.0,0.0,0.0,1.0,25.0,3.0,5.0,12.0,83.99799999999999,3747.359,331.801,851.9570000000001,1683.7939999999999,-2.556000000000001,5.7129000571289765,1.0
33.0,3.0,0.0,70.32348804500704,0.01731352625141925,17.0,4.0,0.0,0.0,0.0,28.0,4.0,8.0,1.0,0.0,3695.225,467.957,1011.493,435.96,3.1110000000000007,1.3165873549380225,1.0
33.0,3.0,0.0,70.48044167743451,0.011071553447946074,28.0,2.0,1.0,1.0,1.0,8.0,25.0,8.0,0.0,87.943,935.948,3323.6659999999997,815.9590000000002,0.0,-3.889000000000003,1.473540987365496,1.0
33.0,3.0,0.0,72.76255154014069,0.02278192606194014,29.0,2.0,1.0,1.0,0.0,6.0,38.0,2.0,1.0,0.0,1139.847,4595.351,279.81,155.98,-1.888999999999996,3.75565085007166,1.0
33.0,3.0,1.0,70.36747458952307,0.0051042878231421784,17.0,6.0,0.0,0.0,0.0,18.0,15.0,4.0,1.0,0.0,2731.414,1795.6319999999996,447.98,99.99799999999999,0.0,1.360573899454053,1.0
33.0,3.0,0.0,70.57993177273262,-0.015942601373299836,10.0,5.0,1.0,1.0,0.0,32.0,8.0,1.0,0.0,0.0,5167.469000000001,1179.831,116.01,0.0,9.223,1.5730310826636045,1.0
33.0,3.0,0.0,74.04664938911515,0.0006296637537741845,29.0,8.0,0.0,0.0,1.0,20.0,10.0,7.0,5.0,171.99,3347.6740000000004,1351.6339999999998,711.9789999999999,591.979,18.889,5.039748699046129,1.0
33.0,3.0,0.0,73.20644216691069,-0.0069540585542905535,36.0,0.0,1.0,1.0,1.0,11.0,29.0,4.0,4.0,83.979,1223.8040000000005,4071.397,375.728,608.01,0.0,4.19954147684166,1.0
33.0,3.0,0.0,74.51564828614009,-0.014593869739622296,39.0,0.0,0.0,0.0,6.0,19.0,21.0,0.0,0.0,987.536,2219.6929999999998,3239.291,0.0,0.0,-2.3329999999999984,5.508747596071075,1.0
33.0,4.0,0.0,69.38421509106679,0.03381994793699727,26.0,0.0,0.0,0.0,0.0,11.0,15.0,17.0,2.0,0.0,1483.639,1863.463,1803.954,404.05,0.0,0.5242303932856345,0.0
33.0,4.0,1.0,71.22507122507123,-0.008068824804490539,9.0,2.0,0.0,0.0,0.0,19.0,18.0,11.0,5.0,0.0,2243.67,2051.7110000000002,1371.7879999999998,543.9780000000002,-1.887999999999991,2.3650865272900745,0.0
33.0,4.0,1.0,67.56756756756756,-0.01222304296239018,0.0,7.0,0.0,1.0,0.0,25.0,2.0,8.0,3.0,0.0,4607.4569999999985,416.001,1215.947,451.85,22.856999999999992,-1.2924171302135932,0.0
33.0,4.0,1.0,67.72773450728073,-0.000604533714495009,0.0,17.0,0.0,0.0,0.0,41.0,2.0,1.0,0.0,0.0,6418.787999999999,299.99,163.99,0.0,22.642999999999986,-1.1322501905004287,0.0
33.0,4.0,0.0,70.2000702000702,-0.018266286731847225,19.0,6.0,1.0,1.0,0.0,17.0,21.0,7.0,2.0,0.0,2083.563,3027.4559999999997,787.972,395.99,-1.4440000000000026,1.3400855022890426,0.0
33.0,4.0,1.0,74.20733078479874,0.010324363608442057,12.0,2.0,0.0,1.0,0.0,17.0,18.0,8.0,3.0,0.0,2539.706000000001,2195.41,1227.654,415.99300000000005,0.0,5.347346087017584,0.0
33.0,4.0,0.0,74.08238859580199,0.010550366019982098,24.0,2.0,0.0,0.0,0.0,16.0,7.0,15.0,3.0,0.0,2379.44,791.88,1971.645,395.949,-1.0,5.222403898020829,0.0
33.0,4.0,1.0,69.23964610847544,-0.006834795358299416,9.0,7.0,0.0,1.0,0.0,29.0,6.0,7.0,5.0,0.0,4207.71,855.95,711.88,587.92,3.5559999999999974,0.3796614106942826,0.0
33.0,4.0,0.0,76.48183556405354,-0.013162102925772443,14.0,8.0,1.0,1.0,0.0,22.0,21.0,3.0,0.0,0.0,3399.705000000001,2415.684,423.86,0.0,-2.3329999999999984,7.621850866272383,0.0
33.0,4.0,0.0,74.81296758104736,0.030567924752733205,34.0,2.0,0.0,0.0,0.0,12.0,20.0,5.0,6.0,0.0,2119.761,2847.764,707.8589999999999,855.8,-1.6670000000000016,5.952982883266202,0.0
33.0,4.0,1.0,69.848661233993,-0.025631398570855925,0.0,4.0,0.0,0.0,0.0,22.0,3.0,4.0,16.0,0.0,3359.199,283.98400000000004,384.03,2339.5579999999995,-1.4440000000000026,0.9886765362118553,0.0
33.0,4.0,0.0,69.32409012131717,-0.019388257735403824,14.0,4.0,0.0,0.0,0.0,25.0,15.0,3.0,2.0,0.0,3855.61,2279.702,523.83,284.0,-2.555000000000007,0.4641054235360116,0.0
33.0,4.0,0.0,71.36909718092066,-0.028101119667356792,16.0,11.0,0.0,0.0,0.0,28.0,10.0,0.0,4.0,0.0,4035.558,1611.9069999999995,0.0,531.991,7.864999999999995,2.5091124831395035,0.0
33.0,4.0,0.0,70.4390702042733,-0.02469709292242394,12.0,4.0,0.0,0.0,0.0,13.0,8.0,9.0,10.0,0.0,2167.714,1151.95,1419.9089999999999,1303.583,-92.1111,1.5790855064921487,0.0
33.0,4.0,1.0,71.53075822603721,0.0013535358139848755,19.0,2.0,0.0,0.0,4.0,27.0,11.0,6.0,2.0,531.972,3971.9870000000014,1439.63,707.975,223.96599999999998,-2.0,2.670773528256035,0.0
33.0,4.0,1.0,73.09051041539773,-0.01468723314377762,0.0,4.0,0.0,1.0,0.0,23.0,7.0,7.0,9.0,0.0,3971.09,871.9369999999999,1055.864,1155.812,-2.7778,4.2305257176165725,0.0
33.0,4.0,0.0,71.1406212947593,-0.014336856261585632,18.0,7.0,0.0,0.0,0.0,27.0,11.0,6.0,3.0,0.0,4395.732999999998,1991.91,855.7379999999998,291.997,0.0,2.280636596978141,0.0
33.0,4.0,1.0,71.08162539983414,-0.024341418311764184,9.0,6.0,1.0,1.0,0.0,26.0,20.0,0.0,5.0,0.0,4783.718,2527.325,0.0,711.768,6.71431,2.22164070205298,0.0
33.0,4.0,0.0,69.05282541143976,-0.017085632306539398,2.0,9.0,1.0,1.0,0.0,25.0,13.0,6.0,2.0,0.0,3627.695,2071.757,667.9300000000002,331.84,4.063599999999999,0.19284071365859745,0.0
33.0,4.0,0.0,70.82152974504248,-0.021516746663349826,30.0,0.0,2.0,2.0,0.0,1.0,34.0,5.0,2.0,0.0,95.965,4567.334,815.7,236.01,-7.222299999999999,1.9615450472613247,0.0
33.0,4.0,0.0,70.24938531787848,-0.015286311950476004,34.0,0.0,1.0,0.0,0.0,2.0,25.0,3.0,11.0,0.0,248.0,3391.7880000000005,355.9960000000001,1483.955,-4.22222,1.3894006200973197,0.0
33.0,4.0,1.0,72.56016446970614,0.010053331014715,0.0,7.0,0.0,0.0,0.0,24.0,2.0,0.0,15.0,0.0,4207.189,239.97299999999998,0.0,3531.6090000000004,0.0,3.7001797719249794,0.0
33.0,4.0,1.0,72.62164124909222,-0.0015188036318358467,0.0,7.0,0.0,0.0,0.0,36.0,4.0,3.0,1.0,0.0,6067.195,495.895,528.05,127.99,4.00002,3.7616565513110634,0.0
33.0,4.0,0.0,72.78020378457059,-0.021043268321193697,18.0,13.0,1.0,1.0,0.0,20.0,23.0,0.0,3.0,0.0,3896.094,2935.5110000000004,0.0,331.98,14.079000000000002,3.92021908678943,0.0
33.0,4.0,1.0,71.90795781399807,-0.009223007603812916,3.0,7.0,0.0,0.0,0.0,26.0,10.0,0.0,3.0,0.0,3839.156,1171.88,0.0,499.86,-0.7779999999999987,3.047973116216909,0.0
33.0,4.0,0.0,73.78258730939498,-0.018868266821528912,18.0,8.0,0.0,0.0,0.0,28.0,15.0,1.0,4.0,0.0,4915.237,2147.7960000000003,139.87,423.98800000000006,25.215,4.922602611613826,0.0
33.0,4.0,1.0,72.45501750996256,0.014253908477486388,7.0,9.0,0.0,1.0,0.0,21.0,14.0,1.0,0.0,0.0,3719.635,2091.6639999999998,99.995,0.0,-3.110999999999997,3.5950328121814015,0.0
33.0,4.0,1.0,82.3497117760088,-0.012969898954014722,14.0,3.0,0.0,0.0,0.0,17.0,9.0,2.0,4.0,0.0,3263.2090000000003,1287.898,208.03,643.94,-1.2220000000000013,13.489727078227633,0.0
33.0,4.0,0.0,64.02731832248428,-0.02756687076546071,18.0,3.0,0.0,0.0,0.0,18.0,19.0,6.0,6.0,0.0,2687.844,2563.77,547.9649999999998,676.0010000000001,-20.46,-4.83266637529688,0.0
33.0,4.0,0.0,64.42376521116678,-0.01684168920413011,30.0,1.0,0.0,0.0,0.0,11.0,16.0,7.0,6.0,0.0,1779.774,2567.426,907.8689999999999,863.85,-9.9998,-4.436219486614377,0.0
33.0,4.0,1.0,69.79990693345742,6.428014921521645e-05,7.0,3.0,0.0,0.0,6.0,18.0,4.0,3.0,5.0,779.96,2835.866,615.844,324.009,679.98,-1.3333700000000002,0.9399222356762637,0.0
33.0,4.0,0.0,64.78704259148171,-0.017914965546198508,6.0,12.0,0.0,0.0,0.0,36.0,3.0,2.0,2.0,0.0,6491.1990000000005,379.85,172.025,359.98,18.405170000000002,-4.072942106299465,0.0
33.0,4.0,1.0,66.5852846520919,-0.01632004577466836,8.0,13.0,0.0,0.0,0.0,27.0,8.0,3.0,4.0,0.0,4667.505999999999,1051.758,307.97,395.985,12.714,-2.2747000456892583,0.0
33.0,4.0,1.0,66.61485511269011,-0.02420787749345147,0.0,24.0,0.0,0.0,0.0,38.0,2.0,0.0,2.0,0.0,6879.1759999999995,284.024,0.0,311.99,17.0,-2.245129585091036,0.0
33.0,4.0,1.0,68.39945280437757,-0.022227469373815992,2.0,10.0,0.0,0.0,0.0,27.0,0.0,2.0,4.0,0.0,5326.951,0.0,207.997,579.69,9.087000000000003,-0.4605318934035836,0.0
33.0,4.0,1.0,75.10326699211416,-0.014502188133734628,1.0,9.0,0.0,1.0,0.0,29.0,5.0,7.0,2.0,0.0,5619.017,663.648,855.922,259.96000000000004,3.9759999999999986,6.243282294333,0.0
33.0,4.0,1.0,72.79786459597184,-0.007980567333286288,1.0,4.0,0.0,1.0,0.0,34.0,8.0,2.0,3.0,0.0,4795.186,1080.0030000000004,323.98,439.845,-3.4449999999999936,3.9378798981906873,0.0
33.0,4.0,0.0,66.83747354350005,-0.026833762512361914,5.0,11.0,0.0,0.0,0.0,36.0,2.0,2.0,0.0,0.0,6019.154,340.02,191.99200000000002,0.0,7.1670000000000025,-2.022511154281105,0.0
33.0,4.0,0.0,69.97900629811058,-0.022486083212204917,22.0,4.0,1.0,1.0,0.0,16.0,26.0,1.0,2.0,0.0,3183.484000000001,3587.5240000000003,183.99,207.99400000000003,-2.3340000000000174,1.1190216003294182,0.0
33.0,4.0,1.0,71.33515634288432,-0.012237977902830023,0.0,7.0,0.0,0.0,2.0,25.0,8.0,4.0,9.0,223.88,3919.469,815.7369999999999,423.958,1171.9260000000002,-0.3330000000000126,2.4751716451031602,0.0
33.0,4.0,1.0,73.06380905991233,0.003882554052267964,4.0,0.0,0.0,1.0,1.0,16.0,9.0,9.0,4.0,107.87,2107.701,1160.0310000000004,1063.672,599.87,0.0,4.203824362131172,0.0
33.0,4.0,1.0,68.05807622504537,-0.00020080558018276823,0.0,11.0,0.0,1.0,0.0,36.0,5.0,4.0,0.0,0.0,6011.154,743.951,491.977,0.0,18.381,-0.8019084727357892,0.0
33.0,4.0,0.0,68.18181818181817,0.0064018796835393285,13.0,7.0,0.0,0.0,1.0,22.0,8.0,11.0,5.0,299.97,2831.637,1047.783,1263.84,640.057,-2.3329999999999984,-0.6781665159629853,0.0
33.0,4.0,0.0,67.69716800180528,0.016889335206279967,23.0,4.0,0.0,0.0,0.0,17.0,19.0,2.0,4.0,0.0,3303.5559999999996,3071.659000000001,391.84,639.7819999999998,-1.0,-1.1628166959758914,0.0
33.0,4.0,0.0,67.27965911639383,-0.008148044067220375,6.0,4.0,0.0,0.0,0.0,16.0,11.0,15.0,10.0,0.0,2491.815,1379.78,1771.855,1335.7679999999998,-32.889,-1.580325581387342,0.0
33.0,4.0,0.0,63.304494619117975,-0.02532474117653042,23.0,0.0,0.0,0.0,2.0,8.0,9.0,12.0,14.0,267.96,1327.7379999999998,1455.8270000000002,2127.601,2163.5879999999997,-62.0,-5.555490078663183,0.0
33.0,4.0,0.0,62.840385421030575,-0.019853915320586425,23.0,3.0,2.0,1.0,0.0,9.0,32.0,8.0,2.0,0.0,1487.8039999999999,4719.464,1019.824,192.00099999999998,0.0,-6.019599276750577,0.0
33.0,4.0,1.0,67.2494956287828,0.02400154441398934,8.0,5.0,0.0,0.0,0.0,31.0,8.0,4.0,3.0,0.0,4783.54,991.9760000000001,696.0,296.136,0.0,-1.6104890689983618,0.0
33.0,4.0,1.0,64.37768240343347,-0.01960197100943217,0.0,6.0,0.0,1.0,0.0,31.0,6.0,3.0,1.0,0.0,5119.322,1199.86,459.98,128.02,9.0,-4.48230229434769,0.0
33.0,4.0,0.0,65.04770164787512,-0.023742354155899387,20.0,0.0,1.0,1.0,0.0,5.0,36.0,5.0,3.0,0.0,711.94,5022.948,611.904,431.88,0.0,-3.8122830499060423,0.0
33.0,4.0,0.0,67.60563380281691,-0.03376009905621112,27.0,0.0,1.0,1.0,0.0,6.0,30.0,6.0,9.0,0.0,587.946,4326.987,835.811,959.92,0.0,-1.2543508949642472,0.0
33.0,4.0,1.0,68.34577901531452,-0.01957579125279043,8.0,6.0,0.0,0.0,0.0,24.0,3.0,4.0,8.0,0.0,3267.5109999999995,408.0,380.184,867.925,-2.8888,-0.5142056824666383,0.0
33.0,4.0,0.0,69.52491309385864,0.004465443137843071,14.0,4.0,0.0,0.0,0.0,23.0,8.0,2.0,12.0,0.0,3783.353,1487.7400000000002,279.74,1400.015,-4.8333,0.6649283960774852,0.0
33.0,4.0,1.0,67.7285839709018,-0.02727994074867093,0.0,2.0,0.0,0.0,0.0,15.0,2.0,8.0,12.0,0.0,2751.2670000000007,231.99,1003.795,1795.715,0.0,-1.131400726879363,0.0
33.0,4.0,0.0,67.21182928195363,-0.02279095728569839,20.0,0.0,0.0,0.0,0.0,12.0,15.0,5.0,6.0,0.0,1855.8,2015.876,855.9739999999999,779.954,-0.55555,-1.6481554158275316,0.0
33.0,4.0,0.0,67.67426122264831,-0.02617205972442928,18.0,0.0,1.0,1.0,0.0,2.0,38.0,2.0,0.0,0.0,227.96,5451.253000000001,319.98,0.0,0.0,-1.1857234751328465,0.0
33.0,4.0,0.0,67.91940230925968,-0.02216210732527279,24.0,0.0,2.0,2.0,2.0,4.0,32.0,0.0,8.0,175.97299999999998,592.05,4067.3520000000003,0.0,1263.76,0.0,-0.9405823885214772,0.0
33.0,4.0,0.0,68.12762575224254,-0.026447597241931832,20.0,9.0,0.0,0.0,0.0,31.0,3.0,14.0,1.0,0.0,4552.690000000001,360.23,2199.717,95.991,0.0,-0.7323589455386212,0.0
33.0,4.0,0.0,67.73538044705353,-0.026659772748696284,29.0,3.0,0.0,0.0,6.0,13.0,14.0,12.0,2.0,743.8870000000002,2231.93,1747.815,1691.6770000000001,275.99,0.0,-1.1246042507276428,0.0
33.0,4.0,1.0,72.68322228952151,0.02231670929172725,0.0,11.0,0.0,0.0,0.0,33.0,0.0,2.0,1.0,0.0,5462.854,0.0,299.96,91.98100000000001,0.96032,3.8232375917403374,0.0
34.0,1.0,0.0,86.09350711467177,-0.01563473494143016,26.0,0.0,0.0,0.0,0.0,3.0,22.0,9.0,4.0,0.0,547.99,4003.524,1151.7669999999996,540.01,0.0,12.68732624720512,1.0
34.0,1.0,1.0,91.04704097116844,-0.007885320627940909,0.0,11.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,0.0,4341.210999999999,0.0,0.0,539.77,-5.0,17.640860103701797,1.0
34.0,1.0,0.0,82.7482447342026,-0.01501487204876946,10.0,6.0,0.0,0.0,0.0,27.0,4.0,10.0,8.0,0.0,4083.438,591.8290000000001,1536.465,927.977,2.0635000000000003,9.342063866735957,1.0
34.0,1.0,1.0,79.22883929750428,-0.00623807946378712,8.0,9.0,0.0,1.0,0.0,20.0,9.0,1.0,9.0,0.0,3947.533,1695.7320000000002,119.93,1215.905,-3.0000400000000003,5.8226584300376345,1.0
34.0,1.0,0.0,78.04370447450572,-0.032136007214309266,27.0,9.0,0.0,0.0,0.0,14.0,13.0,9.0,7.0,0.0,2247.45,2291.696,1308.0,873.557,2.72224,4.637523607039071,1.0
34.0,1.0,1.0,77.22007722007724,-0.03727286235274919,9.0,25.0,0.0,0.0,0.0,38.0,4.0,0.0,3.0,0.0,6799.2930000000015,475.95,0.0,511.84,17.372799999999998,3.813896352610584,1.0
34.0,1.0,1.0,74.19314949919624,-0.032700561000394465,0.0,26.0,0.0,1.0,0.0,27.0,2.0,5.0,8.0,0.0,4752.2429999999995,395.89,791.8939999999999,1259.813,25.023999999999994,0.786968631729593,1.0
34.0,1.0,0.0,76.64793050587635,-0.019880749299596226,23.0,2.0,1.0,1.0,0.0,8.0,14.0,10.0,4.0,0.0,1095.32,3187.6490000000003,1039.763,692.02,-3.1109999999999904,3.2417496384097007,1.0
34.0,1.0,0.0,76.6871165644172,-0.01747688756253386,40.0,0.0,0.0,0.0,0.0,5.0,21.0,8.0,4.0,0.0,531.98,4622.438000000001,1015.7539999999999,847.6099999999999,-10.0,3.2809356969505363,1.0
34.0,1.0,0.0,77.05149608321562,-0.016200106111287978,29.0,0.0,2.0,1.0,0.0,0.0,35.0,3.0,0.0,0.0,0.0,8935.375,359.955,0.0,-12.222,3.64531521574898,1.0
34.0,1.0,1.0,77.16049382716051,-0.020651010030657318,4.0,13.0,0.0,1.0,0.0,25.0,7.0,4.0,7.0,0.0,3726.4629999999997,1587.78,475.52,1507.72,-5.555,3.754312959693849,1.0
34.0,1.0,1.0,75.07507507507508,-0.02264810424620521,0.0,21.0,0.0,1.0,0.0,33.0,1.0,0.0,8.0,0.0,5235.139,132.0,0.0,1352.0379999999998,17.333,1.6688942076084317,1.0
34.0,1.0,0.0,78.15552950371239,-0.018472926904286167,13.0,4.0,1.0,1.0,0.0,2.0,23.0,6.0,8.0,0.0,288.02,5303.813,863.9989999999999,1303.98,5.714000000000006,4.749348636245743,1.0
34.0,1.0,0.0,82.69018743109153,-0.014530995413349712,26.0,0.0,1.0,1.0,0.0,2.0,25.0,11.0,0.0,0.0,316.05,5815.597000000002,1583.745,0.0,-7.222000000000008,9.284006563624883,1.0
34.0,1.0,0.0,79.15567282321898,-0.02924426460913938,38.0,1.0,1.0,1.0,0.0,9.0,24.0,5.0,7.0,0.0,1283.987,4503.2530000000015,500.015,803.948,-15.0,5.749491955752347,1.0
34.0,1.0,1.0,82.64462809917356,-0.031197739300747956,4.0,12.0,0.0,0.0,0.0,22.0,7.0,1.0,8.0,0.0,4131.5329999999985,2067.43,219.98,963.93,-6.222999999999999,9.238447231706914,1.0
34.0,1.0,0.0,83.40283569641367,-0.019350590272956054,5.0,12.0,0.0,0.0,0.0,30.0,2.0,8.0,7.0,0.0,4747.094,324.0,1499.67,823.962,1.475999999999999,9.99665482894703,1.0
34.0,1.0,0.0,75.68113017154387,-0.03634849654293018,28.0,4.0,0.0,0.0,0.0,16.0,11.0,5.0,9.0,0.0,2907.438,1995.64,924.003,1563.72,-2.2219999999999995,2.2749493040772397,1.0
34.0,1.0,0.0,77.23995880535531,-0.0347713837071842,0.0,23.0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,0.0,6079.57,0.0,0.0,687.953,23.595,3.833777937888669,1.0
34.0,1.0,1.0,77.33952049497293,-0.02338827009380726,0.0,33.0,0.0,0.0,0.0,34.0,2.0,0.0,7.0,0.0,5111.717000000001,199.976,0.0,1208.05,26.905,3.933339627506285,1.0
34.0,1.0,1.0,73.06380905991233,-0.008620606512275412,0.0,30.0,0.0,0.0,0.0,34.0,2.0,1.0,3.0,0.0,5955.139,355.98,87.994,311.842,16.064000000000007,-0.34237180755431496,1.0
34.0,1.0,1.0,79.16611690196595,-0.011957726722351169,0.0,32.0,0.0,0.0,5.0,26.0,2.0,4.0,7.0,591.97,5099.357,431.97,527.93,667.9970000000002,-57.786,5.7599360344993045,1.0
34.0,1.0,1.0,77.14065312419645,-0.005216705910982084,2.0,17.0,0.0,1.0,0.0,28.0,2.0,2.0,10.0,0.0,4238.287,263.98,324.01,1143.899,2.151,3.734472256729816,1.0
34.0,1.0,0.0,83.25974517471931,-0.0010976966602320518,26.0,6.0,0.0,0.0,0.0,16.0,14.0,12.0,5.0,0.0,2263.501,2547.658,1423.89,635.867,-3.0,9.853564307252668,1.0
34.0,1.0,1.0,78.20646506777892,-0.02502497694993904,6.0,9.0,0.0,2.0,0.0,28.0,7.0,2.0,6.0,0.0,4499.468000000002,2051.321,295.98,716.43,-2.444400000000001,4.8002842003122765,1.0
34.0,1.0,0.0,79.5084929526563,0.001680885021601325,25.0,7.0,0.0,0.0,0.0,18.0,15.0,10.0,5.0,0.0,3063.8979999999997,2415.736,1311.8829999999996,555.895,22.0,6.102312085189652,1.0
34.0,1.0,1.0,75.44322897019991,-0.034746088993707555,11.0,7.0,0.0,1.0,0.0,22.0,10.0,5.0,5.0,0.0,2947.6810000000005,2020.026,539.9010000000002,811.96,5.134000000000008,2.037048102733266,1.0
34.0,1.0,1.0,76.57945118059986,-0.026990530128411648,0.0,23.0,0.0,0.0,0.0,25.0,9.0,7.0,9.0,0.0,3283.896,1235.817,859.953,1371.656,20.532,3.1732703131332163,1.0
34.0,1.0,1.0,79.82969664715274,-0.00605441299484008,0.0,15.0,0.0,1.0,3.0,17.0,12.0,7.0,8.0,324.01,2471.685,1835.78,883.86,1039.815,6.429000000000002,6.423515779686085,1.0
34.0,1.0,0.0,80.05822416302766,0.030005244066983475,22.0,10.0,1.0,1.0,0.0,12.0,29.0,8.0,4.0,0.0,1702.6979999999999,4395.8780000000015,1195.856,520.2090000000002,-0.05599999999999738,6.652043295561015,1.0
34.0,1.0,1.0,79.2792792792793,-0.013177320454567971,7.0,16.0,0.0,1.0,0.0,26.0,8.0,0.0,9.0,0.0,3179.824,1364.07,0.0,1107.8919999999996,3.349000000000004,5.873098411812649,1.0
34.0,1.0,0.0,80.56935678796832,-0.0012412272894392687,26.0,7.0,0.0,0.0,0.0,15.0,19.0,3.0,12.0,0.0,2211.876,2662.301,367.966,1463.925,3.1430000000000007,7.163175920501673,1.0
34.0,1.0,0.0,75.7193336698637,-0.0365059196298579,0.0,14.0,0.0,0.0,5.0,24.0,4.0,3.0,6.0,759.965,3959.703,707.87,327.978,631.735,6.713999999999999,2.313152802397056,1.0
