HR,HRV,HRnorm,durAOI1,durAOI2,durAOI3,durAOI4,durAOI5,mission,mode,nav,nbAOI1,nbAOI2,nbAOI3,nbAOI4,nbAOI5,space,subject,tank,tank_local_score,trees,nbt_trees_mode,label
68.2738384435246,-0.083489840808751,6.18484421846872,68.7892857142857,5400.96797142857,1019.98034285714,1129.65548571429,571.9146,3,1,2.88571428571429,0.342857142857143,27.6,5.48571428571429,7.91428571428571,3.77142857142857,0.114285714285714,35,10.8285714285714,3.60392114285714,0.485714285714286,17,1
71.5775101503727,-0.060650605265965,5.27250713650891,53.6581111111111,2779.13444444444,3328.42266666667,1728.97613888889,502.61575,4,0,24.0833333333333,0.305555555555556,11.75,17,11.2777777777778,3.58333333333333,0.611111111111111,35,5.47222222222222,-1.64792583333333,0.5,18,1
70.6806307063927,-0.057750385197087,4.37562769252888,101.819125,5601.581375,1256.70216666667,877.366625,480.511916666667,4,1,5.5,0.583333333333333,25.75,7.29166666666667,5.79166666666667,3.08333333333333,0.083333333333333,35,11.8333333333333,3.3990925,0.291666666666667,7,1
66.5576165749324,-0.036068556892145,1.54569772314293,130.70568,1899.46424,4179.0354,1037.13144,917.96332,1,0,25.84,0.64,9,18.6,6.28,4.84,0.76,36,5.44,-1.6878948,0.72,18,1
66.3121936257909,-0.031558198998062,1.3002747740014,125.355142857143,5480.15114285714,1262.94077142857,433.275228571429,882.804571428571,1,1,3.02857142857143,0.628571428571429,21.2857142857143,6.22857142857143,2.82857142857143,4.94285714285714,0.028571428571429,36,14.0857142857143,-0.915664285714286,0.4,14,1
69.1058998860427,-0.021610600173129,2.40826250881946,146.125384615385,2390.02392307692,3545.74226923077,1071.39119230769,971.451038461539,2,0,25.8461538461538,0.692307692307692,9.80769230769231,16.0384615384615,6.73076923076923,5.57692307692308,0.730769230769231,36,6.42307692307692,-2.796165,0.653846153846154,17,1
69.4033941713626,-0.016040883368168,2.70575679413936,217.044764705882,4971.46711764706,1269.07129411765,772.123970588236,998.325411764706,2,1,2.08823529411765,1.23529411764706,17.0294117647059,6.88235294117647,4.82352941176471,5.67647058823529,0.029411764705882,36,13.2941176470588,4.50492529411765,0.411764705882353,14,1
69.0995832161044,-0.008801593030534,0.937129367765829,60.6994117647059,2729.9125,3331.68273529412,541.223264705882,932.222852941177,3,0,23.5882352941176,0.323529411764706,13.6470588235294,16.9117647058824,3.88235294117647,5.67647058823529,0.647058823529412,36,8.08823529411765,-6.088175,0.558823529411765,19,1
69.7239462034041,-0.011771059362133,1.56149235506559,155.80892,5042.31152,1144.52372,281.377,699.61308,3,1,3.68,0.96,24.52,6.56,2.32,5.2,0.16,36,14.2,6.364142,0.4,10,1
70.9379202126133,-0.022712415063913,2.63968458370035,123.1925,2981.28143333333,2642.9362,742.0239,709.2433,4,0,25.2333333333333,0.7,16.8,14.2333333333333,6.13333333333333,4.93333333333333,0.8,36,6.56666666666667,-6.971988,0.766666666666667,23,1
71.6580614619041,-0.026579588001727,3.35982583299117,211.998413793103,4634.94037931034,865.119448275862,517.744275862069,980.316620689655,4,1,3.79310344827586,1.24137931034483,23.8275862068966,5.20689655172414,4.55172413793104,7.51724137931035,0,36,14.5172413793103,5.59555517241379,0.310344827586207,9,1
103.112649182476,-0.051083720744585,7.47606819024668,40.62234375,3466.43615625,2931.10590625,1302.54065625,983.9063125,1,0,20.34375,0.375,9.21875,9.90625,5.0625,4.40625,0.34375,37,5.125,-4.87401375,0.28125,9,0
100.818235341645,-0.043030349946103,5.181654349415,62.5117037037037,6757.98814814815,957.642888888889,504.098888888889,638.674481481481,1,1,2.14814814814815,0.481481481481482,16.4074074074074,3.48148148148148,2.37037037037037,3.33333333333333,0.074074074074074,37,9.81481481481482,3.38772259259259,0.481481481481482,13,0
95.1449386046043,-0.026476216997537,5.700698880642,3.51992,1935.55076,754.1376,800.03316,388.58748,2,0,22.04,0.04,8.08,3.52,4.6,2.28,0.44,37,6.2,-2.4436924,0.36,9,0
95.0331592540848,-0.031966574216515,5.5889195301225,12.5837352941176,4071.38405882353,498.869352941176,446.644441176471,398.865529411765,2,1,2.70588235294118,0.117647058823529,11.9705882352941,2.32352941176471,2.26470588235294,1.94117647058824,0,37,11.7058823529412,2.28029147058824,0.411764705882353,14,0
90.5657905135503,-0.010483066814939,1.18143779686859,29.1435,3091.55142857143,3404.97478571429,756.947642857143,619.892785714286,3,0,23.6428571428571,0.214285714285714,10.1428571428571,13.5714285714286,3.71428571428571,4.14285714285714,0.571428571428571,37,2.92857142857143,-1.50622857142857,0.428571428571429,6,0
93.2461920591626,-0.018796960443021,3.86183934248086,0,7303.466,645.271833333333,402.606666666667,491.827,3,1,3,0,21.3333333333333,2.83333333333333,2.16666666666667,2.33333333333333,0,37,9.16666666666667,0.088603333333333,0.666666666666667,4,0
90.5035811649703,-0.019098652917283,5.61535066845736,14.5947567567568,2843.20813513514,2919.44332432432,966.881648648649,763.719,4,0,23.3783783783784,0.135135135135135,10.1351351351351,12.027027027027,4.24324324324324,4.05405405405405,0.567567567567568,37,3.64864864864865,-5.43115945945946,0.486486486486487,18,1
89.7691375542775,-0.013153641437698,4.88090705776454,19.083,6282.80463636364,891.312863636364,749.378318181818,681.890772727273,4,1,3.5,0.181818181818182,17.2272727272727,3.59090909090909,2.86363636363636,3.77272727272727,0.090909090909091,37,10.4090909090909,7.157945,0.5,11,1
86.7258846958729,-0.00808935829453,1.46726688852394,35.9990909090909,3250.76409090909,3216.67281818182,1379.09018181818,740.960818181818,1,0,20.5454545454545,0.181818181818182,10.7272727272727,10.9090909090909,6.36363636363636,3.90909090909091,0.454545454545455,38,3,-1.19249818181818,0.363636363636364,4,0
85.7672555468342,-0.00838529108936,0.508637739485232,0,6549.89185714286,969.606,399.393214285714,559.658714285714,1,1,4.35714285714286,0,19.7142857142857,4,1.78571428571429,2.85714285714286,0,38,8.78571428571429,-0.093608571428571,0.428571428571429,6,0
86.0679271319943,-0.009999563298994,0.647363290055471,61.5750909090909,3253.03439393939,3243.91015151515,1059.64954545455,793.557848484848,2,0,20.1515151515152,0.333333333333333,10.5757575757576,11.4242424242424,5.03030303030303,4.3030303030303,0.666666666666667,38,3.12121212121212,-1.57098909090909,0.393939393939394,13,0
86.6138794380905,-0.009660530632583,1.19331559615165,12.1488461538462,6435.93688461538,834.774384615385,305.201076923077,580.280923076923,2,1,4.65384615384615,0.076923076923077,21.0384615384615,3.61538461538462,1.53846153846154,3.26923076923077,0,38,8.76923076923077,2.29208846153846,0.423076923076923,11,0
84.0235414200636,-0.015004184320688,-3.66953282009586,3.75757575757576,4017.59103030303,2631.63036363636,1184.34287878788,703.054606060606,3,0,22.9393939393939,0.03030303030303,13.4545454545455,9.66666666666667,6.12121212121212,3.78787878787879,0.515151515151515,38,4.54545454545455,-6.08874606060606,0.424242424242424,14,1
84.1573191490263,-0.01119620095671,-3.53575509113318,84.5735555555556,6056.5022962963,911.471,786.013592592592,743.558962962963,3,1,2.85185185185185,0.407407407407407,17.7777777777778,4,3.92592592592593,4.18518518518519,0,38,7.40740740740741,6.14133037037037,0.481481481481482,13,1
82.5728941023488,-0.010339548642686,1.24078800244083,53.1322571428571,4432.52565714286,2360.985,734.099,632.861485714286,4,0,22.1428571428571,0.314285714285714,15.1428571428571,10.1142857142857,3.88571428571429,3.65714285714286,0.571428571428571,38,5.77142857142857,-4.29044571428572,0.514285714285714,18,1
83.9072816774908,-0.00266300024872,2.57517557758276,80.31268,5364.00552,786.91148,585.75232,682.89568,4,1,3.76,0.6,18.36,3.92,2.96,3.76,0,38,7.6,4.485748,0.36,9,1
74.2530739327174,-0.079426959514152,6.52848725188611,0,3482.32555,2821.5472,1487.6339,500.74245,1,0,26.9,0,17.1,13.7,8.8,3.45,0.6,39,10.35,-1.3054995,0.55,11,1
74.2003797873359,-0.07867797266887,6.47579310650457,151.79141025641,6502.13076923077,676.361820512821,710.542153846154,326.01458974359,1,1,2.02564102564103,0.897435897435897,26.6153846153846,3.64102564102564,3.8974358974359,2.20512820512821,0,39,16.2307692307692,2.37152307692308,0.41025641025641,16,1
75.8795514894981,-0.091763496333037,10.1122664979298,114.186129032258,3204.59706451613,3567.22938709677,1312.13829032258,432.045483870968,2,0,24.6774193548387,0.580645161290323,11.3225806451613,14.7096774193548,6.80645161290323,2.70967741935484,0.870967741935484,39,7.25806451612903,-4.97211,0.741935483870968,23,1
77.7961890741288,-0.084523449714699,12.0289040825605,165.633827586207,6293.62306896552,984.899655172414,902.066793103448,325.784862068965,2,1,2.58620689655172,0.827586206896552,21.8620689655172,3.62068965517241,4.6551724137931,1.93103448275862,0.137931034482759,39,15.1034482758621,5.59090344827586,0.344827586206897,10,1
79.9654762589414,-0.054221208392449,10.7636375627442,129.986392857143,2800.30132142857,3590.64264285714,1410.91128571429,456.077535714286,3,0,27.2857142857143,0.678571428571429,11.6071428571429,17.4642857142857,8.32142857142857,2.92857142857143,0.678571428571429,39,7,-12.0916239285714,0.678571428571429,19,1
80.0862703353532,-0.048274665855683,10.8844316391559,242.803290322581,5875.50635483871,1322.87067741935,796.951096774194,350.282161290322,3,1,2,1.2258064516129,21.5806451612903,6.06451612903226,4.96774193548387,2.12903225806452,0.032258064516129,39,15.3548387096774,8.5298770967742,0.451612903225806,14,1
80.6062068076456,-0.07512147152158,10.4588974580114,214.454884615385,3352.37346153846,3201.96938461538,1306.15303846154,442.124846153846,4,0,26.9615384615385,1.30769230769231,12.5384615384615,13.5,6.69230769230769,2.61538461538462,0.653846153846154,39,6.76923076923077,-6.79517307692308,0.653846153846154,17,1
80.3956575031646,-0.063058221559737,10.2483481535304,109.075606060606,5557.65275757576,1190.55015151515,1519.51666666667,379.235939393939,4,1,2.18181818181818,0.454545454545455,18.1818181818182,5.45454545454545,7.33333333333333,2.21212121212121,0.121212121212121,39,12.8484848484848,5.81952727272727,0.393939393939394,13,1
68.5904632798868,-0.014675366420734,4.00916536139171,0,3929.69030769231,23.0761538461538,3716.02292307692,169.53,1,0,10.3076923076923,0,11.5384615384615,0.153846153846154,8.84615384615385,1.07692307692308,0.230769230769231,40,9.92307692307692,-3.21855384615385,0,0,0
68.5901090616545,-0.018152098329549,4.00881114315943,0,4586.09,0,2325.02483333333,375.970833333333,1,1,7.83333333333333,0,14.3333333333333,0,8.83333333333333,2.33333333333333,0,40,10.5,0.12845,0.5,3,0
66.9520429634986,-0.046690953145297,1.39781173584659,0,4741.6875,0,3333.6495,336.5755,2,0,9.83333333333333,0,14.8333333333333,0,12.1666666666667,2,0,40,10.6666666666667,-0.349333333333333,0,0,0
66.09362959737,-0.043516154179195,0.539398369717993,0,5223.1285,0,3197.3805,279.9835,2,1,7,0,17.5,0,10,1.5,0,40,9,-2.833,0.5,1,0
67.9251631193261,-0.044169293683315,0.990981731024613,0,4067.07314285714,48.5685714285714,4125.93128571429,588.783928571428,3,0,13,0,11.1428571428571,0.285714285714286,12.5714285714286,2.92857142857143,0.214285714285714,40,8.21428571428571,-1.59521428571429,0.071428571428572,1,0
69.1528920797316,-0.03870543718984,2.21871069143009,0,4967.9132,64.788,2969.2864,544.7096,3,1,6.4,0,15.8,0.4,10,3.2,0,40,10.4,-0.9998,0.2,1,0
68.9818412021015,-0.040579785885036,3.20657336720407,0,3645.34944444445,131.996111111111,3920.52761111111,654.800944444444,4,0,9.83333333333333,0,10.0555555555556,0.611111111111111,13.1666666666667,3.5,0.055555555555556,40,7.94444444444444,-3.28137222222222,0,0,0
69.233785884059,-0.042072449844533,3.45851804916156,0,5313.44790909091,108.345454545455,2471.96040909091,938.529909090909,4,1,2.63636363636364,0,15.7272727272727,0.636363636363636,9.95454545454546,5.13636363636364,0,40,14.0909090909091,1.20131363636364,0.363636363636364,8,0
